3,14.362812042236328
3,14.962196350097656
3,15.094757080078125
3,14.873504638671875
3,14.875411987304688
4,11.039495468139648
4,10.877847671508789
4,10.769128799438477
4,10.631084442138672
4,10.57124137878418
5,18.991947174072266
5,18.934965133666992
5,18.779516220092773
5,18.485069274902344
5,17.619609832763672
6,6.184101104736328
6,6.250858306884766
6,5.836725234985352
6,5.570173263549805
6,5.692958831787109
10,12.077569961547852
10,15.46168327331543
10,15.442609786987305
10,15.548229217529297
10,15.468358993530273
12,10.281801223754883
12,10.007619857788086
12,9.953975677490234
12,9.926319122314453
12,9.894371032714844
13,7.987737655639648
13,8.519411087036133
13,8.43358039855957
13,8.559226989746094
13,8.747339248657227
14,11.154651641845703
14,10.21718978881836
14,9.932518005371094
14,9.939432144165039
14,10.055303573608398
15,133.69393348693848
17,15.620946884155273
17,16.180753707885742
17,16.335725784301758
17,28.300762176513672
17,16.316652297973633
18,20.63608169555664
18,20.71690559387207
18,20.55978775024414
18,20.62821388244629
18,20.84207534790039
19,11.054515838623047
19,10.992050170898438
19,10.707378387451172
19,10.832786560058594
19,10.668516159057617
21,22.058963775634766
21,25.178909301757812
21,24.92666244506836
21,24.700164794921875
21,24.52397346496582
22,12.464761734008789
22,9.91368293762207
22,9.766817092895508
22,9.612798690795898
22,9.820699691772461
